league,season,team,player,nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
POR-Primeira Liga,2024-25,Estrela,Gerson Sousa,POR,"FW,MF",22,2002,0.7,41,1,13,17,11,3,41,0,0,,0,,17,74,34,0,0,1,7,1,22,6
POR-Primeira Liga,2024-25,Estrela,Guilherme Serrão,POR,"MF,DF",20,2003,8.3,417,18,154,175,96,7,417,13,7,53.8,4,30.8,156,1130,539,13,9,0,18,5,183,28
POR-Primeira Liga,2024-25,Estrela,Gustavo Henrique,BRA,"MF,FW",25,1999,2.5,110,5,24,58,29,3,110,13,2,15.4,11,84.6,54,328,80,3,4,2,11,3,59,14
POR-Primeira Liga,2024-25,Estrela,Igor,BRA,MF,21,2003,8.9,441,20,108,276,62,5,441,20,12,60.0,6,30.0,184,894,349,3,2,0,16,12,237,3
POR-Primeira Liga,2024-25,Estrela,Issiar Dramé,MLI,DF,25,1999,17.7,690,140,430,230,35,25,690,16,10,62.5,5,31.3,291,1883,970,16,1,2,17,8,315,7
POR-Primeira Liga,2024-25,Estrela,Jovane Cabral,CPV,"FW,MF",26,1998,12.8,550,9,100,253,205,34,549,34,15,44.1,16,47.1,269,1455,706,21,13,7,49,22,325,59
POR-Primeira Liga,2024-25,Estrela,João Paulo Santos Costa,POR,GK,28,1996,14.0,475,402,471,4,0,0,475,0,0,,0,,197,926,389,0,0,0,1,0,175,0
POR-Primeira Liga,2024-25,Estrela,Juan Mina,COL,FW,20,2004,0.2,14,0,6,3,5,0,14,0,0,,0,,3,2,0,0,0,0,0,0,7,0
POR-Primeira Liga,2024-25,Estrela,Keliano,ANG,MF,21,2003,10.8,496,20,122,315,65,4,496,11,5,45.5,4,36.4,228,1051,444,8,10,1,13,9,249,9
POR-Primeira Liga,2024-25,Estrela,Kikas,POR,FW,25,1998,23.4,503,21,55,222,238,65,503,23,9,39.1,14,60.9,253,1374,536,26,13,10,39,22,345,107
POR-Primeira Liga,2024-25,Estrela,Leo Cordeiro,BRA,MF,28,1995,20.7,1014,18,182,625,218,23,1014,28,18,64.3,10,35.7,531,2754,1361,26,23,1,34,23,689,46
POR-Primeira Liga,2024-25,Estrela,Leonel Bucca,ARG,"MF,FW",25,1999,15.0,674,31,129,347,204,39,674,33,12,36.4,21,63.6,281,1276,535,9,7,3,54,11,383,57
POR-Primeira Liga,2024-25,Estrela,Manú,ANG,"FW,DF",18,2005,0.5,12,1,4,2,7,1,12,2,0,0.0,2,100.0,4,56,0,0,1,0,3,1,4,2
POR-Primeira Liga,2024-25,Estrela,Marko Gudžulić,SRB,GK,22,2002,2.0,80,74,80,0,0,0,80,0,0,,0,,42,209,133,0,0,0,0,0,26,0
POR-Primeira Liga,2024-25,Estrela,Miguel Lopes,POR,DF,37,1986,12.7,746,107,437,296,15,5,746,7,6,85.7,1,14.3,329,1487,723,3,3,1,6,2,440,1
POR-Primeira Liga,2024-25,Estrela,Nani,POR,"FW,MF",37,1986,5.2,289,2,33,147,113,7,289,15,4,26.7,9,60.0,151,771,362,9,10,2,11,5,201,20
POR-Primeira Liga,2024-25,Estrela,Nilton Varela,POR,"DF,MF",23,2001,24.5,1140,54,361,526,263,15,1140,61,23,37.7,32,52.5,442,2171,1028,21,18,2,46,9,524,81
POR-Primeira Liga,2024-25,Estrela,Paulo Moreira,POR,MF,24,2000,14.4,559,16,123,318,127,11,559,32,18,56.3,13,40.6,256,1342,564,17,8,2,23,25,315,18
POR-Primeira Liga,2024-25,Estrela,Petterson,BRA,"MF,FW",20,2004,0.8,48,0,1,26,21,3,48,6,3,50.0,3,50.0,20,112,30,1,0,0,4,1,33,9
POR-Primeira Liga,2024-25,Estrela,Renato Pantalon,CRO,DF,26,1997,7.8,359,68,222,110,28,12,359,2,2,100.0,0,0.0,105,441,262,0,1,0,9,0,168,2
POR-Primeira Liga,2024-25,Estrela,Rodrigo Pinho,BRA,FW,33,1991,18.5,466,18,61,254,152,46,464,29,11,37.9,14,48.3,240,1189,458,13,10,4,44,25,333,48
POR-Primeira Liga,2024-25,Estrela,Rúben Lima,POR,DF,34,1989,19.8,1100,87,513,522,70,3,1100,6,4,66.7,2,33.3,489,2113,1110,6,4,0,6,1,616,3
POR-Primeira Liga,2024-25,Estrela,Semeu Commey,GHA,DF,20,2004,0.5,23,5,15,6,2,1,23,1,1,100.0,0,0.0,6,13,5,0,0,0,0,0,9,0
POR-Primeira Liga,2024-25,Estrela,Tiago Ferreira,POR,"FW,DF",22,2002,0.6,27,0,0,11,16,0,27,3,1,33.3,2,66.7,8,41,9,0,0,0,1,2,17,6
POR-Primeira Liga,2024-25,Estrela,Tiago Gabriel,POR,DF,19,2004,10.9,531,71,315,206,13,6,531,3,2,66.7,1,33.3,230,1163,561,2,1,0,5,3,289,1
POR-Primeira Liga,2024-25,Estrela,Till Cissokho,FRA,DF,24,2000,4.0,224,7,105,111,9,4,224,1,0,0.0,0,0.0,112,664,396,1,2,1,1,1,143,0
POR-Primeira Liga,2024-25,Famalicão,Afonso Rodrigues,POR,"MF,FW",21,2002,0.1,9,0,1,4,4,1,9,0,0,,0,,6,11,7,0,0,0,1,0,7,2
POR-Primeira Liga,2024-25,Famalicão,Enea Mihaj,ALB,DF,26,1998,28.1,1838,298,1101,702,42,15,1838,14,8,57.1,5,35.7,1069,5245,2780,8,5,0,14,4,1166,2
POR-Primeira Liga,2024-25,Famalicão,Gil Bastião Dias,POR,"FW,MF",27,1996,15.6,767,27,133,300,349,55,767,72,29,40.3,40,55.6,456,2993,1537,45,32,22,45,22,476,123
POR-Primeira Liga,2024-25,Famalicão,Gustavo sá,POR,MF,19,2004,28.0,1239,31,189,573,489,88,1239,62,17,27.4,33,53.2,832,4136,1783,42,44,9,53,32,952,149
POR-Primeira Liga,2024-25,Famalicão,Ibrahima Ba,SEN,DF,19,2005,1.1,55,6,23,27,5,3,55,0,0,,0,,24,150,71,0,1,0,0,0,32,0
POR-Primeira Liga,2024-25,Famalicão,Ivan Zlobin,RUS,GK,27,1997,15.0,487,437,484,3,0,0,487,0,0,,0,,255,1086,507,0,0,0,0,0,203,0
POR-Primeira Liga,2024-25,Famalicão,Justin de Haas,NED,DF,24,2000,27.4,1776,283,1089,643,48,25,1775,2,1,50.0,0,0.0,976,4307,2260,9,8,0,11,1,1098,4
POR-Primeira Liga,2024-25,Famalicão,Lazar Carević,MNE,GK,25,1999,18.0,570,498,566,4,0,0,570,0,0,,0,,336,1482,739,0,0,0,0,0,251,0
POR-Primeira Liga,2024-25,Famalicão,Leonardo Oliveira,POR,FW,19,2005,0.3,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
POR-Primeira Liga,2024-25,Famalicão,Leonardo Realpe,ECU,DF,23,2001,5.0,239,41,143,90,8,6,239,4,3,75.0,1,25.0,113,637,421,2,0,1,1,0,131,0
POR-Primeira Liga,2024-25,Famalicão,Lucas Calegari,BRA,DF,22,2002,16.5,986,41,389,434,173,6,986,22,10,45.5,10,45.5,471,1685,873,16,11,0,14,4,506,53
POR-Primeira Liga,2024-25,Famalicão,Luiz Lúcio Reis Júnior,BRA,GK,23,2001,1.0,40,33,40,0,0,0,40,0,0,,0,,24,163,109,0,0,0,0,0,15,0
POR-Primeira Liga,2024-25,Famalicão,Marcos Vinicios Sorriso,BRA,"FW,MF",23,2001,22.4,1061,22,157,388,530,73,1061,58,20,34.5,36,62.1,592,3109,1437,45,31,17,62,43,680,175
POR-Primeira Liga,2024-25,Famalicão,Mario González,ESP,FW,28,1996,6.4,166,6,10,79,79,20,166,5,0,0.0,5,100.0,81,276,83,3,3,1,17,6,119,31
POR-Primeira Liga,2024-25,Famalicão,Mathias De Amorim,POR,MF,19,2004,11.9,618,14,112,315,201,21,618,25,11,44.0,13,52.0,343,1553,573,13,12,4,34,14,411,60
POR-Primeira Liga,2024-25,Famalicão,Mirko Topić,SRB,MF,23,2001,25.8,1463,73,433,844,199,20,1463,33,12,36.4,20,60.6,833,4979,2276,33,26,3,29,24,931,36
POR-Primeira Liga,2024-25,Famalicão,Moura,POR,DF,24,1999,4.0,224,11,84,86,55,9,224,6,3,50.0,3,50.0,91,548,338,9,4,1,5,0,110,19
POR-Primeira Liga,2024-25,Famalicão,Otar Mamageishvili,GEO,MF,21,2003,0.5,19,0,2,14,3,0,19,0,0,,0,,6,8,2,0,0,0,0,0,9,0
POR-Primeira Liga,2024-25,Famalicão,Otso Liimatta,FIN,"FW,MF",20,2004,1.3,65,0,6,22,38,5,65,4,0,0.0,3,75.0,38,261,93,2,3,1,9,1,44,12
POR-Primeira Liga,2024-25,Famalicão,Pedro Bondo,ANG,DF,19,2004,2.0,127,1,35,45,49,4,127,3,0,0.0,2,66.7,59,382,177,8,5,1,4,0,63,10
POR-Primeira Liga,2024-25,Famalicão,Rafa Soares,POR,DF,29,1995,23.2,1421,62,470,527,437,27,1421,12,7,58.3,5,41.7,636,2607,1403,32,26,3,20,8,734,110
POR-Primeira Liga,2024-25,Famalicão,Riccieli,BRA,DF,25,1998,6.5,389,77,235,147,8,8,389,2,2,100.0,0,0.0,249,1245,758,3,0,0,0,0,269,1
POR-Primeira Liga,2024-25,Famalicão,Rochinha,POR,FW,29,1995,10.0,356,4,53,160,149,13,356,42,9,21.4,26,61.9,237,1347,574,16,12,6,23,22,258,48
POR-Primeira Liga,2024-25,Famalicão,Rodrigo Pinheiro,POR,DF,21,2002,22.2,1327,65,395,577,367,28,1327,30,10,33.3,14,46.7,618,3277,1810,43,29,6,33,9,709,111
POR-Primeira Liga,2024-25,Famalicão,Samuel Lobato,POR,"FW,MF",22,2001,0.8,48,1,13,24,12,2,48,4,1,25.0,3,75.0,27,164,53,2,1,1,1,4,31,7
POR-Primeira Liga,2024-25,Famalicão,Simon Elisor,FRA,FW,25,1999,6.6,185,4,12,97,82,25,185,11,5,45.5,5,45.5,114,557,217,11,11,5,19,5,141,37
POR-Primeira Liga,2024-25,Famalicão,Tom van de Looi,NED,MF,25,1999,19.5,1199,58,349,733,127,7,1199,8,3,37.5,4,50.0,592,2476,962,10,9,1,14,6,720,14
POR-Primeira Liga,2024-25,Famalicão,Václav Sejk,CZE,FW,22,2002,9.5,273,12,20,137,118,36,273,5,0,0.0,4,80.0,122,456,157,7,6,6,14,12,194,44
POR-Primeira Liga,2024-25,Famalicão,Yassir Zabiri,MAR,"FW,MF",19,2005,0.6,21,0,1,7,13,3,21,0,0,,0,,10,28,5,0,1,0,0,4,12,4
POR-Primeira Liga,2024-25,Famalicão,Zaydou Youssouf,COM,MF,25,1999,14.8,783,25,232,430,129,13,783,26,14,53.8,9,34.6,465,2053,816,9,10,0,27,21,525,38
POR-Primeira Liga,2024-25,Famalicão,Óscar Aranda,ESP,FW,22,2002,28.9,1186,21,140,547,523,67,1181,183,88,48.1,81,44.3,779,4724,2134,69,42,16,73,59,869,140
POR-Primeira Liga,2024-25,Farense,André Candeias,POR,"FW,MF",21,2003,0.4,15,0,1,4,11,3,15,1,0,0.0,1,100.0,9,53,39,2,1,1,0,0,13,9
POR-Primeira Liga,2024-25,Farense,André Seruca,POR,"MF,DF",23,2000,0.2,6,0,3,1,2,1,6,0,0,,0,,0,0,0,0,0,0,0,0,1,0
POR-Primeira Liga,2024-25,Farense,Artur Jorge Marques Amorim,POR,DF,29,1994,14.2,625,94,409,202,18,9,625,0,0,,0,,257,1145,478,1,2,0,10,1,327,1
POR-Primeira Liga,2024-25,Farense,Bachir Belloumi,ALG,FW,22,2002,3.0,127,5,17,47,66,3,127,11,3,27.3,8,72.7,73,482,274,8,8,1,11,3,72,20
POR-Primeira Liga,2024-25,Farense,Bruno Santos,POR,FW,21,2003,0.6,20,0,3,6,11,3,20,3,0,0.0,3,100.0,7,34,4,0,0,0,0,2,10,2
POR-Primeira Liga,2024-25,Farense,Claudio Falcão,BRA,"DF,MF",30,1994,31.7,1433,207,711,606,131,50,1433,16,8,50.0,6,37.5,620,2805,1271,7,15,2,11,12,681,13
POR-Primeira Liga,2024-25,Farense,Darío Poveda,ESP,"FW,MF",27,1997,11.0,292,11,24,149,122,29,292,24,11,45.8,13,54.2,146,675,303,11,4,4,27,13,193,53
POR-Primeira Liga,2024-25,Farense,David Pastor,BRA,"DF,MF",24,2000,28.9,1494,78,453,714,357,11,1494,68,35,51.5,28,41.2,700,4074,2083,58,25,4,61,26,738,104
POR-Primeira Liga,2024-25,Farense,Derick,BRA,"DF,MF",30,1993,15.7,705,42,222,293,206,14,705,30,11,36.7,19,63.3,233,1588,714,31,11,5,28,8,264,60
POR-Primeira Liga,2024-25,Farense,Elves Baldé,GNB,"MF,FW",24,1999,11.6,415,6,71,151,201,26,415,33,17,51.5,14,42.4,213,1677,859,29,27,6,40,22,243,49
POR-Primeira Liga,2024-25,Farense,Filipe Soares,POR,MF,25,1999,6.7,306,11,79,169,62,9,306,14,6,42.9,6,42.9,144,871,354,13,3,0,10,9,170,13
POR-Primeira Liga,2024-25,Farense,Geovanny,POR,MF,20,2004,1.8,55,1,16,26,13,2,55,1,0,0.0,1,100.0,23,77,19,0,0,0,3,3,24,5
POR-Primeira Liga,2024-25,Farense,Jaime Pinto,POR,"MF,FW",26,1997,2.6,58,3,8,24,30,10,58,11,4,36.4,7,63.6,35,310,128,9,5,3,8,6,35,8
POR-Primeira Liga,2024-25,Farense,Jhon Velásquez,COL,"FW,MF",29,1995,0.2,19,0,2,6,11,1,19,0,0,,0,,5,19,7,0,1,0,1,0,9,2
POR-Primeira Liga,2024-25,Farense,Kaique,BRA,GK,21,2003,6.0,240,212,239,1,1,0,240,0,0,,0,,129,783,374,0,0,0,0,0,88,0
POR-Primeira Liga,2024-25,Farense,Lucas Áfrico,BRA,DF,29,1995,19.5,923,150,578,300,49,28,923,4,1,25.0,2,50.0,427,2147,1225,6,5,0,8,2,545,3
POR-Primeira Liga,2024-25,Farense,Marco Matias,POR,"FW,MF",35,1989,14.0,509,15,93,188,237,34,509,29,6,20.7,19,65.5,248,1438,587,14,16,3,35,13,274,62
POR-Primeira Liga,2024-25,Farense,Marco Moreno,ESP,DF,23,2001,22.7,1048,167,623,383,46,30,1048,3,2,66.7,1,33.3,471,2448,1518,9,2,0,11,3,561,3
POR-Primeira Liga,2024-25,Farense,Mehdi Merghem,ALG,"MF,FW",27,1997,5.1,224,2,35,94,97,13,224,15,10,66.7,5,33.3,108,967,524,17,7,5,13,7,132,24
POR-Primeira Liga,2024-25,Farense,Miguel Menino,POR,MF,21,2003,20.3,706,36,151,401,163,28,706,37,14,37.8,20,54.1,304,1386,657,16,11,3,42,18,347,50
POR-Primeira Liga,2024-25,Farense,Neto,BRA,MF,32,1991,19.6,948,62,277,565,112,4,947,21,12,57.1,8,38.1,365,1640,551,3,4,0,21,4,473,6
POR-Primeira Liga,2024-25,Farense,Paulo Victor,BRA,"DF,MF",23,2001,18.0,938,50,349,387,217,14,938,66,35,53.0,27,40.9,369,2073,1169,29,19,5,30,12,406,63
POR-Primeira Liga,2024-25,Farense,Rafael Barbosa,POR,"MF,FW",28,1996,4.0,188,1,25,79,89,11,188,8,3,37.5,5,62.5,98,522,230,5,4,4,2,7,113,21
POR-Primeira Liga,2024-25,Farense,Rafinha,POR,MF,18,2006,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
POR-Primeira Liga,2024-25,Farense,Raul Silva,BRA,DF,34,1989,5.3,221,32,120,79,24,8,221,1,0,0.0,1,100.0,98,519,323,6,4,0,2,0,132,6
POR-Primeira Liga,2024-25,Farense,Ricardo Velho,POR,GK,25,1998,28.0,962,841,949,13,0,0,962,0,0,,0,,455,2584,1502,0,0,0,2,0,317,0
POR-Primeira Liga,2024-25,Farense,Rivaldo,,"DF,MF",23,2000,5.0,310,24,113,121,79,3,310,10,5,50.0,5,50.0,131,692,458,12,9,2,4,5,147,27
POR-Primeira Liga,2024-25,Farense,Rony Lopes,POR,"MF,FW",28,1995,12.5,572,5,60,249,271,18,571,16,8,50.0,6,37.5,256,1173,434,12,14,4,32,8,311,43
POR-Primeira Liga,2024-25,Farense,Rui Costa,POR,"FW,MF",28,1996,7.7,185,0,10,53,124,32,185,18,7,38.9,11,61.1,123,567,187,5,2,2,12,12,133,46
POR-Primeira Liga,2024-25,Farense,Samuel Justo,POR,MF,20,2004,2.3,114,4,19,64,32,1,114,1,0,0.0,1,100.0,63,226,91,1,3,0,2,2,67,12
POR-Primeira Liga,2024-25,Farense,Talys Oliveira,BRA,DF,25,1999,2.8,179,7,50,79,51,0,179,2,0,0.0,2,100.0,79,380,206,4,5,0,3,3,96,12
POR-Primeira Liga,2024-25,Farense,Tomané,POR,FW,31,1992,18.4,609,28,51,289,272,67,608,25,9,36.0,14,56.0,271,1191,435,15,8,5,64,23,425,70
POR-Primeira Liga,2024-25,Farense,Tomás Ribeiro,POR,DF,25,1999,7.2,346,52,225,106,17,5,346,0,0,,0,,130,628,382,1,0,0,1,1,170,3
POR-Primeira Liga,2024-25,Farense,Yusupha Njie,GAM,"FW,MF",30,1994,7.0,222,4,22,91,113,27,222,23,12,52.2,8,34.8,117,687,315,12,7,2,21,13,131,24
POR-Primeira Liga,2024-25,Farense,Zé Carlos,POR,MF,22,2001,7.4,374,15,80,236,66,1,374,19,8,42.1,10,52.6,155,584,157,2,3,0,10,16,181,9
POR-Primeira Liga,2024-25,Farense,Álex Bermejo,ESP,"MF,FW",25,1998,6.6,291,8,38,143,116,16,291,23,8,34.8,15,65.2,148,976,498,14,11,1,17,4,170,35
POR-Primeira Liga,2024-25,Farense,Álex Millán,ESP,"FW,MF",24,1999,4.5,107,7,16,59,33,11,107,10,2,20.0,8,80.0,50,192,41,2,1,2,13,4,70,8
POR-Primeira Liga,2024-25,Gil Vicente FC,Andrew,BRA,GK,23,2001,33.0,1313,1140,1312,1,0,0,1313,0,0,,0,,723,3059,1725,0,0,0,0,0,638,0
POR-Primeira Liga,2024-25,Gil Vicente FC,Brian Araújo,FRA,GK,24,2000,1.0,33,30,32,1,0,0,33,0,0,,0,,24,97,45,0,0,0,0,0,18,0
POR-Primeira Liga,2024-25,Gil Vicente FC,Carlos Eduardo,BRA,"FW,MF",21,2002,2.7,59,1,4,28,29,5,59,1,0,0.0,1,100.0,32,149,77,3,3,1,7,1,45,17
POR-Primeira Liga,2024-25,Gil Vicente FC,Cauê,BRA,FW,21,2002,7.4,240,18,35,133,77,14,240,16,7,43.8,9,56.3,135,595,286,7,8,1,32,19,179,35
POR-Primeira Liga,2024-25,Gil Vicente FC,Depú,ANG,FW,24,2000,0.5,18,0,3,11,5,3,18,1,0,0.0,1,100.0,9,14,5,0,0,0,5,3,13,3
POR-Primeira Liga,2024-25,Gil Vicente FC,Diego Collado,ESP,"MF,FW",23,2001,0.3,17,1,4,8,5,1,17,1,0,0.0,0,0.0,9,75,10,1,1,1,2,0,10,1
POR-Primeira Liga,2024-25,Gil Vicente FC,Diogo Pereira,POR,"DF,MF",21,2003,0.8,38,6,28,10,0,0,38,0,0,,0,,20,131,105,0,0,0,1,0,21,0
POR-Primeira Liga,2024-25,Gil Vicente FC,Facundo Cáseres,ARG,MF,23,2001,15.6,988,37,302,604,92,5,988,8,4,50.0,2,25.0,532,2344,973,7,4,0,10,5,638,10
POR-Primeira Liga,2024-25,Gil Vicente FC,Félix Correia,POR,"FW,MF",23,2001,32.1,1681,34,251,698,750,98,1678,90,29,32.2,58,64.4,1004,5399,2660,81,61,38,55,38,1160,242
POR-Primeira Liga,2024-25,Gil Vicente FC,Gui Beleza,POR,MF,17,2006,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
POR-Primeira Liga,2024-25,Gil Vicente FC,Jesús Castillo,PER,MF,23,2001,9.1,545,28,179,300,70,5,545,7,2,28.6,5,71.4,276,1105,492,4,2,1,19,3,349,10
POR-Primeira Liga,2024-25,Gil Vicente FC,Jonathan Buatu Mananga,ANG,DF,30,1993,20.3,1299,210,789,495,21,12,1299,3,1,33.3,2,66.7,775,3972,1944,9,2,0,6,2,939,0
POR-Primeira Liga,2024-25,Gil Vicente FC,Jonathan Mutombo,FRA,DF,21,2002,8.5,533,31,174,271,94,10,533,27,13,48.1,13,48.1,271,1528,785,19,5,6,11,9,294,34
POR-Primeira Liga,2024-25,Gil Vicente FC,Jordi Mboula,ESP,"FW,MF",25,1999,12.8,464,7,96,202,179,23,464,38,13,34.2,23,60.5,260,1523,637,28,13,6,24,17,328,72
POR-Primeira Liga,2024-25,Gil Vicente FC,Jorge Aguirre,CUB,FW,24,2000,15.0,477,9,38,257,186,46,477,43,16,37.2,26,60.5,287,1179,275,5,10,5,64,32,369,67
POR-Primeira Liga,2024-25,Gil Vicente FC,Josué Sá,POR,DF,32,1992,14.3,1035,127,560,445,34,12,1035,6,3,50.0,3,50.0,678,3390,2153,11,7,0,7,2,775,3
POR-Primeira Liga,2024-25,Gil Vicente FC,João Marques,POR,"FW,MF",22,2002,6.5,280,6,49,125,111,15,280,15,7,46.7,8,53.3,150,751,338,11,5,1,10,7,174,38
POR-Primeira Liga,2024-25,Gil Vicente FC,João Pinto,POR,MF,21,2002,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
POR-Primeira Liga,2024-25,Gil Vicente FC,João Teixeira,POR,MF,30,1994,3.7,253,5,34,140,84,7,253,13,5,38.5,8,61.5,148,948,430,7,12,0,7,9,168,9
POR-Primeira Liga,2024-25,Gil Vicente FC,Kanya Fujimoto,JPN,MF,25,1999,24.7,966,14,129,449,394,71,965,35,19,54.3,15,42.9,558,2789,1371,34,20,8,39,23,701,124
POR-Primeira Liga,2024-25,Gil Vicente FC,Kazu,BRA,DF,24,2000,5.9,403,11,144,185,75,2,403,10,3,30.0,6,60.0,235,935,397,7,6,0,5,3,257,30
POR-Primeira Liga,2024-25,Gil Vicente FC,Marvin Elimbi,FRA,DF,21,2003,4.8,254,29,157,90,8,4,254,2,2,100.0,0,0.0,130,886,602,3,0,0,3,1,156,0
POR-Primeira Liga,2024-25,Gil Vicente FC,Maxime Dominguez,SUI,MF,28,1996,2.8,144,2,26,75,45,6,144,3,3,100.0,0,0.0,72,379,220,5,2,0,7,1,90,9
POR-Primeira Liga,2024-25,Gil Vicente FC,Mohamed Bamba,CIV,MF,19,2004,10.6,628,29,185,391,58,10,628,10,4,40.0,6,60.0,330,1446,632,3,6,0,10,4,396,8
POR-Primeira Liga,2024-25,Gil Vicente FC,Mory Gbane,CIV,"MF,DF",23,2000,16.3,947,93,392,487,73,19,947,17,11,64.7,6,35.3,446,2003,880,17,8,3,22,11,529,10
POR-Primeira Liga,2024-25,Gil Vicente FC,Pablo,BRA,FW,20,2004,8.9,325,8,38,166,124,31,325,28,11,39.3,14,50.0,201,900,386,10,6,2,26,20,234,45
POR-Primeira Liga,2024-25,Gil Vicente FC,Rodrigo Rodrigues,POR,FW,16,2007,0.1,5,0,0,1,4,1,5,0,0,,0,,4,65,51,1,0,0,0,0,4,2
POR-Primeira Liga,2024-25,Gil Vicente FC,Rúben Fernandes,POR,DF,38,1986,27.8,2072,244,1179,844,55,31,2072,2,2,100.0,0,0.0,1284,5819,3471,21,6,0,10,4,1510,10
POR-Primeira Liga,2024-25,Gil Vicente FC,Sandro Cruz,ANG,DF,23,2001,23.1,1379,68,545,607,242,24,1379,32,16,50.0,13,40.6,602,2997,1641,33,24,9,30,20,741,63
POR-Primeira Liga,2024-25,Gil Vicente FC,Santiago García,ESP,MF,22,2001,16.4,884,36,191,473,230,33,884,40,17,42.5,20,50.0,428,2034,979,17,18,3,36,23,543,46
POR-Primeira Liga,2024-25,Gil Vicente FC,Sergio Bermejo,ESP,"MF,FW",26,1997,5.3,221,6,36,122,65,11,221,10,5,50.0,5,50.0,132,779,362,12,13,3,11,12,151,24
POR-Primeira Liga,2024-25,Gil Vicente FC,Sphephelo Sithole,RSA,"FW,MF",25,1999,0.6,25,2,10,9,6,0,25,0,0,,0,,16,80,36,1,0,0,0,0,16,0
POR-Primeira Liga,2024-25,Gil Vicente FC,Tidjany Chabrol,FRA,"FW,MF",22,2002,11.6,475,14,77,212,196,30,475,60,28,46.7,29,48.3,315,2192,1120,37,39,8,25,15,349,78
POR-Primeira Liga,2024-25,Gil Vicente FC,Zé Carlos,POR,DF,26,1998,30.1,1986,108,786,854,366,26,1986,42,13,31.0,27,64.3,920,4295,2457,57,41,6,48,16,1107,101
POR-Primeira Liga,2024-25,Moreirense,Afonso Assis,POR,MF,18,2006,0.2,5,0,3,2,0,0,5,0,0,,0,,2,10,0,0,0,0,0,0,3,0
POR-Primeira Liga,2024-25,Moreirense,Alan,BRA,MF,24,2000,27.9,1457,6,157,852,469,44,1452,50,29,58.0,18,36.0,905,4409,2235,47,48,3,57,47,1093,99
POR-Primeira Liga,2024-25,Moreirense,André Castro,POR,MF,36,1988,0.2,11,0,0,10,1,0,11,1,0,0.0,1,100.0,3,7,1,0,0,0,0,0,5,0
POR-Primeira Liga,2024-25,Moreirense,Bernardo Martins,POR,"FW,MF",26,1997,18.2,949,12,158,528,276,21,949,55,27,49.1,23,41.8,549,3040,1197,23,16,7,49,34,643,69
POR-Primeira Liga,2024-25,Moreirense,Caio Secco,BRA,GK,33,1990,5.0,167,155,167,0,0,0,167,1,0,0.0,1,100.0,88,423,246,0,0,0,0,0,67,0
POR-Primeira Liga,2024-25,Moreirense,Carlos Ponck,CPV,DF,29,1995,5.4,363,50,262,98,6,2,363,2,2,100.0,0,0.0,195,624,283,0,0,0,3,1,233,0
POR-Primeira Liga,2024-25,Moreirense,Cédric Teguia,ESP,FW,22,2001,10.1,385,12,70,158,166,17,385,21,12,57.1,9,42.9,196,968,480,16,8,4,10,7,236,48
POR-Primeira Liga,2024-25,Moreirense,Dani Morer,ESP,DF,26,1998,0.1,11,2,5,5,1,0,11,0,0,,0,,5,17,5,0,0,0,0,1,5,1
POR-Primeira Liga,2024-25,Moreirense,Dinis Pinto,POR,DF,23,2000,24.1,1535,71,482,698,369,42,1535,33,12,36.4,16,48.5,651,3423,2067,54,32,4,30,20,766,96
POR-Primeira Liga,2024-25,Moreirense,Fabiano Souza,BRA,DF,24,2000,7.8,468,28,196,194,82,5,468,19,10,52.6,9,47.4,238,1186,602,15,10,1,8,8,233,18
POR-Primeira Liga,2024-25,Moreirense,Gabriel Airton de Souza,BRA,"FW,MF",28,1996,10.1,289,3,51,110,141,22,289,39,19,48.7,16,41.0,195,1363,732,23,18,9,26,9,203,64
POR-Primeira Liga,2024-25,Moreirense,Gilberto Batista,GNB,DF,20,2003,3.5,175,15,96,62,20,3,175,5,4,80.0,1,20.0,80,440,228,2,0,0,1,1,85,2
POR-Primeira Liga,2024-25,Moreirense,Godfried Frimpong,NED,DF,25,1999,28.2,1500,97,630,596,287,18,1500,28,10,35.7,18,64.3,641,2633,1067,28,23,2,29,14,747,98
POR-Primeira Liga,2024-25,Moreirense,Guilherme Liberato,BRA,MF,23,2001,0.5,38,1,10,21,7,1,38,0,0,,0,,23,105,24,0,1,0,2,1,25,0
POR-Primeira Liga,2024-25,Moreirense,Guilherme Schettine,BRA,FW,28,1995,18.9,548,26,65,281,210,59,548,35,13,37.1,22,62.9,301,1532,699,23,16,5,53,17,367,55
POR-Primeira Liga,2024-25,Moreirense,Ismael,POR,MF,25,1999,22.5,1261,53,360,737,182,13,1261,13,7,53.8,5,38.5,603,2578,1048,14,14,2,30,18,791,35
POR-Primeira Liga,2024-25,Moreirense,Ivo Rodrigues,POR,"MF,FW",29,1995,8.4,543,23,160,320,74,2,543,16,5,31.3,9,56.3,277,1544,764,13,8,0,16,12,346,12
