league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
,,,,,,,,,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
NED-Eredivisie,2024-25,Go Ahead Eag,Luca Plogmann,GER,GK,24,2000,18.0,3,0.17,3,0,0,0,0,0,1,0.06,1,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Mathis Suray,BEL,"FW,MF",23,2001,16.2,68,4.21,44,10,4,5,2,3,2,0.12,2,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Mats Deijl,NED,DF,27,1997,34.0,60,1.76,42,5,2,7,4,0,6,0.18,5,0,0,0,1,0
NED-Eredivisie,2024-25,Go Ahead Eag,Milan Smit,NED,"FW,MF",21,2003,9.3,22,2.37,15,1,1,2,3,0,4,0.43,4,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Ofosu Boakye,,FW,,,0.0,2,45.0,0,0,0,1,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Oliver Antman,FIN,"FW,MF",22,2001,26.8,96,3.59,70,0,14,6,5,1,19,0.71,15,0,2,0,1,1
NED-Eredivisie,2024-25,Go Ahead Eag,Oliver Edvardsen,NOR,"FW,MF",25,1999,9.9,31,3.14,18,0,4,4,4,1,9,0.91,4,0,2,2,1,0
NED-Eredivisie,2024-25,Go Ahead Eag,Oscar Pettersson,SWE,"FW,MF",24,2000,2.1,9,4.29,7,1,0,1,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Oskar Siira Sivertsen,NOR,FW,20,2004,1.6,3,1.84,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Pim Saathof,NED,DF,20,2003,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Robbin Weijenberg,NED,"MF,DF",19,2004,3.4,6,1.74,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Søren Tengstedt,DEN,"MF,FW",24,2000,4.7,10,2.13,4,0,4,2,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Thibo Baeten,BEL,"MF,FW",22,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Go Ahead Eag,Victor Edvardsen,SWE,"FW,MF",28,1996,30.4,99,3.25,77,2,6,8,5,1,15,0.49,14,0,1,0,0,0
NED-Eredivisie,2024-25,Groningen,Alex Mortensen,SWE,"FW,MF",22,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Brynjolfur Darri Willumsson,ISL,FW,23,2000,10.7,25,2.34,19,0,1,0,5,0,2,0.19,1,0,0,0,1,0
NED-Eredivisie,2024-25,Groningen,Dave Kwakman,NED,"FW,MF",19,2004,11.4,26,2.28,16,0,1,3,6,0,2,0.18,2,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,David van der Werff,NED,MF,19,2004,0.2,2,9.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Etienne Vaessen,SUR,GK,29,1995,32.0,6,0.19,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Finn Stam,NED,DF,21,2003,9.2,10,1.08,6,2,1,0,0,1,1,0.11,1,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Fofin Turay,NED,MF,20,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Hidde Jurjus,NED,GK,30,1994,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Hjalmar Ekdal,SWE,DF,25,1998,13.8,8,0.58,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Joey Pelupessy,IDN,"MF,DF",31,1993,3.3,4,1.21,3,0,0,0,1,0,1,0.3,1,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Johan Hove,NOR,MF,23,2000,19.4,35,1.8,28,2,2,1,2,0,6,0.31,6,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Jorg Schreuders,NED,"MF,FW",19,2004,21.6,50,2.32,44,0,3,1,1,1,3,0.14,2,0,0,0,1,0
NED-Eredivisie,2024-25,Groningen,Laros Duarte,CPV,MF,27,1997,0.2,3,13.5,0,2,0,1,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Leandro Bacuna,CUW,"DF,MF",32,1991,25.9,60,2.32,32,22,3,1,2,0,7,0.27,5,1,1,0,0,0
NED-Eredivisie,2024-25,Groningen,Luciano Valente,NED,"MF,FW",20,2003,28.7,87,3.03,68,1,8,6,3,1,12,0.42,9,0,0,2,1,0
NED-Eredivisie,2024-25,Groningen,Marco Rente,GER,DF,27,1997,28.8,38,1.32,31,3,1,2,1,0,6,0.21,4,1,0,1,0,0
NED-Eredivisie,2024-25,Groningen,Marvin Peersman,BEL,DF,33,1991,20.1,30,1.5,25,3,1,1,0,0,3,0.15,2,0,0,1,0,0
NED-Eredivisie,2024-25,Groningen,Mats Seuntjens,NED,"FW,MF",32,1992,7.4,32,4.33,17,12,1,2,0,0,4,0.54,3,1,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Maxim Mariani,NED,DF,19,2004,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Noam Emeran,FRA,"DF,MF",21,2002,1.0,1,1.05,0,1,0,0,0,0,1,1.05,0,1,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Romano Postema,NED,"FW,MF",22,2002,13.4,17,1.27,14,0,0,1,1,1,2,0.15,1,0,0,1,0,0
NED-Eredivisie,2024-25,Groningen,Rui Mendes,GER,"MF,FW",24,1999,5.7,12,2.09,9,0,0,1,2,0,2,0.35,2,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Stije Resink,NED,MF,21,2003,23.6,48,2.03,31,1,7,5,3,1,7,0.3,4,0,0,2,0,1
NED-Eredivisie,2024-25,Groningen,Sven Bouland,NED,DF,,,0.5,3,5.51,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Thijmen Blokzijl,NED,DF,19,2005,24.7,14,0.57,12,0,0,1,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Thijs Oosting,NED,"FW,MF",24,2000,8.7,21,2.41,15,2,1,0,1,2,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Groningen,Thom van Bergen,NED,FW,20,2004,27.4,60,2.19,45,0,7,3,4,1,3,0.11,2,0,0,1,0,0
NED-Eredivisie,2024-25,Groningen,Tika de Jonge,NED,MF,21,2003,14.1,23,1.63,19,2,1,0,0,1,3,0.21,2,0,1,0,0,0
NED-Eredivisie,2024-25,Groningen,Wouter Prins,NED,DF,20,2004,18.5,18,0.97,13,4,0,0,1,0,1,0.05,1,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Alireza Jahanbakhsh,IRN,"FW,MF",30,1993,16.1,66,4.09,47,3,3,6,7,0,8,0.5,5,0,0,1,2,0
NED-Eredivisie,2024-25,Heerenveen,Amara Conde,GER,MF,27,1997,8.2,15,1.84,14,0,0,0,0,1,2,0.25,2,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Andries Noppert,NED,GK,30,1994,15.2,1,0.07,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Ché Nunnely,NED,"FW,MF",25,1999,2.9,11,3.84,8,0,2,0,1,0,2,0.7,2,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Daniel Karlsbakk,NOR,FW,21,2003,3.0,2,0.66,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Danilo Al Saed,IRQ,"MF,FW",25,1999,2.2,1,0.45,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Denzel Hall,NED,DF,23,2001,6.3,13,2.08,10,1,0,1,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Dimitris Rallis,NED,FW,19,2005,9.7,17,1.75,14,0,1,1,1,0,2,0.21,2,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Eser Gürbüz,NED,FW,17,2007,3.4,12,3.48,7,0,2,2,1,0,1,0.29,0,0,1,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Espen van Ee,NED,MF,21,2003,24.8,44,1.77,34,0,0,7,2,1,4,0.16,4,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Hristiyan Petrov,BUL,DF,22,2002,4.0,1,0.25,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Hussein Ali,IRQ,DF,22,2002,2.4,1,0.42,1,0,0,0,0,0,1,0.42,1,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Ilias Sebaoui,BEL,"FW,MF",22,2001,21.4,54,2.52,39,0,2,12,1,0,3,0.14,1,0,0,2,0,0
NED-Eredivisie,2024-25,Heerenveen,Ion Nicolaescu,MDA,FW,25,1998,14.1,32,2.27,24,0,1,6,1,0,2,0.14,1,0,1,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Isaiah Ahmed,CUW,MF,18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Jacob Trenskow,DEN,"FW,MF",23,2000,19.4,58,2.99,46,1,4,7,0,0,5,0.26,4,0,1,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Jordy de Wijs,NED,DF,29,1995,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Kai Jansen,NED,MF,17,2007,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Levi Smans,NED,"MF,FW",20,2004,25.5,107,4.19,70,16,8,6,6,1,7,0.27,4,1,1,0,1,0
NED-Eredivisie,2024-25,Heerenveen,Luuk Brouwers,NED,MF,26,1998,21.2,51,2.41,40,0,1,6,3,1,8,0.38,6,0,0,1,1,0
NED-Eredivisie,2024-25,Heerenveen,Marcus Linday,SWE,MF,21,2003,14.0,29,2.06,25,0,0,2,1,1,3,0.21,2,0,0,1,0,0
NED-Eredivisie,2024-25,Heerenveen,Mateja Milovanovic,SRB,DF,20,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Mats Köhlert,GER,DF,26,1998,27.5,112,4.07,58,47,3,1,0,3,7,0.25,3,3,1,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Mickey van der Hart,NED,GK,30,1994,18.8,2,0.11,2,0,0,0,0,0,1,0.05,1,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Milos Lukovic,SRB,FW,18,2005,8.0,14,1.74,11,1,0,0,2,0,2,0.25,1,0,0,0,1,0
NED-Eredivisie,2024-25,Heerenveen,Nikolai Hopland,NOR,DF,20,2004,27.4,21,0.77,20,0,0,1,0,0,1,0.04,1,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Oliver Braude,NOR,DF,20,2004,29.0,71,2.45,51,7,2,2,4,5,9,0.31,8,0,0,0,1,0
NED-Eredivisie,2024-25,Heerenveen,Paweł Bochniewicz,POL,DF,28,1996,12.3,10,0.81,9,0,0,1,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Sam Kersten,NED,DF,26,1998,26.4,22,0.83,18,0,0,2,0,2,2,0.08,2,0,0,0,0,0
NED-Eredivisie,2024-25,Heerenveen,Simon Olsson,SWE,MF,26,1997,8.7,17,1.94,16,0,0,1,0,0,2,0.23,2,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Brian De Keersmaecker,BEL,MF,24,2000,30.2,63,2.08,50,1,5,2,4,1,8,0.26,4,0,1,1,1,1
NED-Eredivisie,2024-25,Heracles Almelo,Bryan Limbombe,BEL,"MF,FW",23,2001,4.2,11,2.65,5,0,2,2,2,0,1,0.24,0,0,0,0,1,0
NED-Eredivisie,2024-25,Heracles Almelo,Damon Mirani,NED,DF,28,1996,33.5,28,0.84,26,0,0,2,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Daniël van Kaam,NED,MF,24,2000,12.0,36,3.0,16,18,0,1,1,0,4,0.33,3,1,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Diego van Oorschot,NED,"MF,FW",18,2005,0.3,1,3.75,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Fabian de Keijzer,NED,GK,24,2000,34.0,11,0.32,7,4,0,0,0,0,3,0.09,1,2,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Giandro Sambo,CUW,"FW,DF",17,2006,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Ivan Mesík,SVK,DF,23,2001,32.3,21,0.65,17,0,0,1,2,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Jan Žambůrek,CZE,MF,23,2001,10.4,16,1.54,11,5,0,0,0,0,3,0.29,2,1,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Jannes Wieckhoff,GER,DF,23,2000,13.9,21,1.51,18,0,0,0,2,1,3,0.22,3,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Jizz Hornkamp,NED,"FW,MF",26,1998,17.6,29,1.65,24,0,1,3,1,0,3,0.17,2,0,0,1,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Jordy Bruijn,NED,MF,28,1996,3.4,8,2.35,6,0,0,2,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Juho Talvitie,FIN,"FW,MF",19,2005,16.8,47,2.81,24,2,15,1,3,2,6,0.36,2,0,1,1,2,0
NED-Eredivisie,2024-25,Heracles Almelo,Justin Hoogma,NED,DF,26,1998,2.8,2,0.71,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Lorenzo Milani,ITA,DF,23,2001,3.1,3,0.98,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Luka Kulenović,BIH,FW,24,1999,16.2,31,1.91,26,0,0,3,1,1,3,0.19,2,0,0,1,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Mario Engels,GER,"FW,MF",30,1993,24.1,56,2.32,34,7,4,3,6,2,8,0.33,6,0,0,0,1,1
NED-Eredivisie,2024-25,Heracles Almelo,Mats Rots,NED,DF,18,2006,14.6,28,1.91,17,0,7,3,1,0,3,0.21,2,0,0,0,1,0
NED-Eredivisie,2024-25,Heracles Almelo,Mimeirhel Benita,NED,DF,20,2003,22.6,37,1.63,22,6,4,3,1,1,2,0.09,2,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Ruben Roosken,NED,DF,24,2000,13.6,31,2.28,29,0,2,0,0,0,3,0.22,3,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Sem Scheperman,NED,MF,22,2002,18.2,23,1.26,17,1,0,2,2,1,3,0.16,3,0,0,0,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Shiloh ’t Zand,NED,"FW,MF",21,2003,11.2,38,3.39,22,4,2,5,4,1,4,0.36,3,0,0,1,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Suf Podgoreanu,ISR,"FW,MF",22,2002,26.0,56,2.16,41,0,2,10,2,1,8,0.31,7,0,0,1,0,0
NED-Eredivisie,2024-25,Heracles Almelo,Thomas Bruns,NED,"MF,FW",32,1992,12.8,60,4.68,30,23,2,2,2,1,5,0.39,3,1,0,1,0,0
NED-Eredivisie,2024-25,NAC Breda,Adam Kayed,PLE,"MF,DF",22,2002,5.2,14,2.71,11,0,3,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Boy Kemper,NED,DF,25,1999,26.7,48,1.8,36,5,2,3,2,0,8,0.3,5,1,0,1,1,0
NED-Eredivisie,2024-25,NAC Breda,Boyd Lucassen,NED,"DF,FW",26,1998,13.6,16,1.18,13,2,0,1,0,0,1,0.07,1,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Casper Staring,NED,"MF,FW",23,2001,7.0,5,0.72,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Cherrion Valerius,CUW,DF,18,2005,13.3,21,1.57,18,0,0,1,2,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Clint Leemans,NED,MF,28,1995,18.8,75,3.99,45,24,2,4,0,0,5,0.27,2,3,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Daniel Bielica,POL,GK,25,1999,32.0,6,0.19,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Dion Versluis,NED,FW,21,2003,0.2,1,5.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Dominik Janošek,CZE,MF,26,1998,12.9,56,4.34,29,20,0,5,2,0,8,0.62,3,3,0,2,0,0
NED-Eredivisie,2024-25,NAC Breda,Elías Már Ómarsson,ISL,FW,29,1995,25.5,40,1.57,26,0,2,9,3,0,6,0.23,3,0,0,2,1,0
NED-Eredivisie,2024-25,NAC Breda,Enes Mahmutovic,LUX,DF,27,1997,7.9,7,0.89,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Fredrik Oldrup Jensen,NOR,MF,31,1993,14.3,29,2.03,25,0,0,2,1,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Jan Van den Bergh,BEL,DF,29,1994,30.0,56,1.87,38,14,0,2,1,1,7,0.23,5,2,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Kacper Kostorz,POL,"FW,MF",24,1999,6.3,14,2.24,7,0,2,4,1,0,2,0.32,1,0,0,0,1,0
NED-Eredivisie,2024-25,NAC Breda,Kamal Sowah,GHA,"MF,FW",24,2000,9.5,30,3.15,27,0,0,1,0,2,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Kostas Lamprou,GRE,GK,32,1991,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Lars Mol,NED,MF,19,2004,2.7,5,1.82,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Leo Greiml,AUT,DF,23,2001,28.7,30,1.04,25,2,0,1,1,1,2,0.07,1,0,0,0,1,0
NED-Eredivisie,2024-25,NAC Breda,Leo Sauer,SVK,"MF,FW",18,2005,27.6,78,2.83,49,5,7,8,9,0,6,0.22,4,0,0,1,1,0
NED-Eredivisie,2024-25,NAC Breda,Manu Royo,ESP,DF,30,1994,1.2,2,1.7,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Martin Koscelník,SVK,DF,29,1995,1.2,1,0.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Matt Garbett,NZL,"FW,MF",22,2002,6.4,7,1.09,6,1,0,0,0,0,1,0.16,1,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Max Balard,AUS,MF,23,2000,32.6,39,1.2,33,1,0,0,3,2,3,0.09,2,0,0,0,1,0
NED-Eredivisie,2024-25,NAC Breda,Maxime Busi,BEL,DF,24,1999,9.6,23,2.4,21,0,0,1,0,1,2,0.21,1,0,0,1,0,0
NED-Eredivisie,2024-25,NAC Breda,Raul Paula,GER,"FW,MF",20,2004,8.2,17,2.06,9,4,1,1,2,0,3,0.36,2,1,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Roy Kortsmit,NED,GK,31,1992,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Roy Kuijpers,NED,"FW,MF",24,2000,2.6,6,2.3,2,2,1,1,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Saná Fernandes,POR,"FW,MF",18,2006,5.5,18,3.25,12,0,2,1,2,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Sydney van Hooijdonk,NED,FW,24,2000,11.0,16,1.46,13,0,0,2,1,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NAC Breda,Terence Kongolo,NED,DF,30,1994,9.8,7,0.71,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Argyrios Darelas,GRE,"MF,FW",20,2003,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Bart van Rooij,NED,DF,23,2001,2.0,2,1.02,1,0,0,1,0,0,1,0.51,1,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Basar Onal,TUR,"FW,MF",20,2004,15.4,50,3.24,39,2,5,3,1,0,5,0.32,3,0,0,2,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Bram Nuytinck,NED,DF,34,1990,18.8,16,0.85,13,0,0,2,1,0,2,0.11,2,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Brayann Pereira,FRA,DF,21,2003,23.3,45,1.93,35,0,4,1,3,2,6,0.26,6,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Bryan Linssen,NED,FW,33,1990,9.0,13,1.45,6,0,1,4,1,1,2,0.22,0,0,0,2,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Calvin Verdonk,IDN,DF,27,1997,31.7,76,2.4,70,2,0,2,0,2,7,0.22,6,1,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Dirk Proper,NED,MF,22,2002,24.0,42,1.75,34,2,0,1,1,4,4,0.17,4,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Iván Márquez,ESP,DF,30,1994,24.6,24,0.98,20,0,0,4,0,0,2,0.08,2,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Kento Shiogai,JPN,FW,19,2005,6.2,10,1.61,4,0,2,3,1,0,3,0.48,1,0,1,1,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Kodai Sano,JPN,"MF,FW",20,2003,21.9,54,2.47,46,2,2,3,0,1,8,0.37,6,1,1,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Koki Ogawa,JPN,FW,26,1997,17.8,22,1.24,18,0,0,3,1,0,2,0.11,2,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Lars Olden Larsen,NOR,"MF,FW",25,1998,3.8,12,3.14,10,0,0,1,1,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Lasse Schöne,DEN,MF,38,1986,3.3,12,3.61,11,1,0,0,0,0,1,0.3,1,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Leftheris Lyratzis,GRE,DF,24,2000,7.6,20,2.64,17,0,2,1,0,0,3,0.4,3,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Mees Hoedemakers,NED,MF,26,1998,19.9,37,1.86,33,0,0,3,1,0,6,0.3,4,0,0,1,1,0
NED-Eredivisie,2024-25,NEC Nijmegen,Philippe Sandler,NED,DF,27,1997,15.6,26,1.66,22,0,0,0,3,1,3,0.19,2,0,0,0,1,0
NED-Eredivisie,2024-25,NEC Nijmegen,Roberto González,ESP,"MF,FW",23,2001,10.9,34,3.11,12,3,4,11,3,1,2,0.18,0,1,0,1,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Robin Roefs,NED,GK,21,2003,32.0,8,0.25,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Sami Ouaissa,NED,"MF,FW",19,2004,20.5,56,2.73,35,7,5,4,5,0,5,0.24,2,0,0,1,2,0
NED-Eredivisie,2024-25,NEC Nijmegen,Sontje Hansen,NED,"FW,MF",22,2002,20.8,75,3.61,51,1,8,4,10,1,13,0.63,11,0,2,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Stijn van Gassel,NED,GK,27,1996,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Thomas Ouwejan,NED,"DF,FW",27,1996,19.9,67,3.36,31,33,0,3,0,0,5,0.25,3,2,0,0,0,0
NED-Eredivisie,2024-25,NEC Nijmegen,Vito van Crooij,NED,"MF,FW",28,1996,21.0,44,2.1,24,10,1,4,4,1,9,0.43,6,1,0,1,1,0
NED-Eredivisie,2024-25,NEC Nijmegen,Yousri Sbai,NED,"DF,MF",19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,PSV Eindhoven,Adamo Nagalo,BFA,DF,21,2002,1.9,2,1.07,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,PSV Eindhoven,Armando Obispo,NED,DF,25,1999,4.7,7,1.5,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,PSV Eindhoven,Couhaib Driouech,MAR,FW,22,2002,3.0,16,5.26,14,1,1,0,0,0,1,0.33,1,0,0,0,0,0
NED-Eredivisie,2024-25,PSV Eindhoven,Esmir Bajraktarevic,BIH,"FW,DF",19,2005,0.3,1,3.75,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,PSV Eindhoven,Fredrik Oppegard,NOR,DF,21,2002,3.1,12,3.91,10,0,1,0,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,PSV Eindhoven,Guus Til,NED,MF,26,1997,22.4,61,2.72,49,0,2,5,3,2,19,0.85,16,0,0,1,1,1
NED-Eredivisie,2024-25,PSV Eindhoven,Hirving Lozano,MEX,FW,29,1995,3.2,10,3.11,8,0,0,0,2,0,3,0.93,3,0,0,0,0,0
NED-Eredivisie,2024-25,PSV Eindhoven,Isaac Babadi,NED,MF,19,2005,1.9,9,4.63,7,1,0,0,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2024-25,PSV Eindhoven,Ismael Saibari,MAR,MF,23,2001,19.8,97,4.9,71,0,8,15,2,1,20,1.01,15,0,0,4,1,0
NED-Eredivisie,2024-25,PSV Eindhoven,Ivan Perišić,CRO,FW,35,1989,20.0,77,3.85,67,3,3,2,1,1,13,0.65,12,1,0,0,0,0
