league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
GER-Bundesliga,2023-24,Dortmund,Gio Reyna,USA,"MF,FW",20,2002,3.1,25,8.04,17,0,2,3,2,1,2,0.64,2,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Gregor Kobel,SUI,GK,25,1997,26.3,4,0.15,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Hendry Blank,GER,DF,18,2004,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Ian Maatsen,NED,DF,21,2002,14.0,27,1.92,26,0,0,0,0,1,5,0.36,4,0,0,0,0,1
GER-Bundesliga,2023-24,Dortmund,Jadon Sancho,ENG,"FW,MF",23,2000,10.5,51,4.85,36,5,7,1,2,0,6,0.57,2,0,2,0,2,0
GER-Bundesliga,2023-24,Dortmund,Jamie Gittens,ENG,"FW,MF",18,2004,11.8,46,3.92,31,0,10,1,4,0,9,0.77,6,0,1,0,2,0
GER-Bundesliga,2023-24,Dortmund,Julian Brandt,GER,"MF,FW",27,1996,24.7,133,5.38,78,43,7,4,0,1,17,0.69,9,6,1,1,0,0
GER-Bundesliga,2023-24,Dortmund,Julian Ryerson,NOR,DF,25,1997,19.6,29,1.48,22,0,2,2,1,2,4,0.2,2,0,1,0,0,1
GER-Bundesliga,2023-24,Dortmund,Julien Duranville,BEL,"FW,MF",17,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Karim Adeyemi,GER,"FW,MF",21,2002,10.1,25,2.46,13,1,3,2,6,0,2,0.2,2,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Kjell-Arik Wätjen,GER,"MF,FW",17,2006,1.2,3,2.57,3,0,0,0,0,0,1,0.86,1,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Marcel Sabitzer,AUT,MF,29,1994,21.8,70,3.21,53,6,4,5,2,0,9,0.41,8,0,0,0,1,0
GER-Bundesliga,2023-24,Dortmund,Marco Reus,GER,"MF,FW",34,1989,17.8,69,3.88,45,7,1,8,6,2,10,0.56,4,2,0,1,2,1
GER-Bundesliga,2023-24,Dortmund,Marius Wolf,GER,DF,28,1995,13.0,36,2.78,31,1,3,1,0,0,3,0.23,3,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Mateu Morey,ESP,DF,23,2000,1.2,5,4.09,4,1,0,0,0,0,1,0.82,1,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Mats Hummels,GER,DF,34,1988,17.6,24,1.37,20,0,0,3,0,1,2,0.11,1,0,0,1,0,0
GER-Bundesliga,2023-24,Dortmund,Niclas Füllkrug,GER,FW,30,1993,24.6,57,2.32,50,0,0,4,3,0,11,0.45,10,0,0,1,0,0
GER-Bundesliga,2023-24,Dortmund,Nico Schlotterbeck,GER,DF,23,1999,31.8,46,1.45,35,0,3,5,1,2,6,0.19,5,0,0,0,1,0
GER-Bundesliga,2023-24,Dortmund,Niklas Süle,GER,DF,27,1995,16.8,17,1.01,17,0,0,0,0,0,2,0.12,2,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Ole Pohlmann,GER,MF,22,2001,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Ramy Bensebaini,ALG,DF,28,1995,11.5,26,2.27,16,2,2,2,4,0,3,0.26,3,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Salih Özcan,TUR,MF,25,1998,13.2,23,1.75,22,0,0,0,1,0,4,0.3,4,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Samuel Bamba,GER,FW,19,2004,0.5,2,3.75,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Sébastien Haller,CIV,FW,29,1994,4.4,11,2.53,10,0,0,1,0,0,1,0.23,1,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Thomas Meunier,BEL,DF,31,1991,6.5,11,1.69,8,1,1,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Thorgan Hazard,BEL,DF,30,1993,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Youssoufa Moukoko,GER,FW,18,2004,6.9,13,1.87,10,0,2,0,1,0,2,0.29,2,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Ansgar Knauff,GER,"MF,DF",21,2002,23.4,61,2.6,51,0,6,2,0,2,6,0.26,5,0,0,0,0,1
GER-Bundesliga,2023-24,Eint Frankfurt,Aurélio Buta,POR,"DF,MF",26,1997,19.4,34,1.75,29,1,1,2,1,0,4,0.21,3,0,0,1,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Christopher Lenz,GER,DF,28,1994,0.1,1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Donny van de Beek,NED,"MF,FW",26,1997,4.0,7,1.76,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Elias Baum,GER,"DF,MF",17,2005,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Ellyes Skhiri,TUN,MF,28,1995,24.1,41,1.7,35,0,1,3,2,0,2,0.08,2,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",20,2002,21.2,81,3.81,45,29,0,6,1,0,10,0.47,8,0,0,2,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Hrvoje Smolčić,CRO,DF,22,2000,3.9,2,0.52,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Hugo Ekitike,FRA,FW,21,2002,8.0,28,3.52,13,0,6,3,5,1,4,0.5,2,0,1,0,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Hugo Larsson,SWE,MF,19,2004,21.0,25,1.19,23,0,0,2,0,0,5,0.24,4,0,0,1,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jean Mattéo Bahoya,FRA,"MF,FW",18,2005,2.0,6,3.03,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jens Grahl,GER,GK,34,1988,2.0,1,0.5,1,0,0,0,0,0,1,0.5,1,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jens Petter Hauge,NOR,"MF,FW",23,1999,1.6,3,1.84,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jesper Lindstrøm,DEN,FW,23,2000,0.9,2,2.17,2,0,0,0,0,0,1,1.08,1,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jessic Ngankam,GER,FW,23,2000,3.1,4,1.29,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Junior Dina Ebimbe,FRA,"MF,DF",22,2000,21.7,54,2.48,38,0,8,5,2,1,6,0.28,6,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Kevin Trapp,GER,GK,33,1990,32.0,1,0.03,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Kristijan Jakić,CRO,"MF,FW",26,1997,2.2,2,0.9,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Makoto Hasebe,JPN,"DF,MF",39,1984,2.4,3,1.24,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Mario Götze,GER,MF,31,1992,23.0,76,3.31,61,9,1,2,3,0,6,0.26,5,0,0,1,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Marko Mladenović,SRB,MF,18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Nacho Ferri,ESP,"FW,MF",18,2004,0.8,2,2.43,1,0,0,1,0,0,1,1.22,1,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Niels Nkounkou,FRA,"DF,MF",22,2000,14.5,45,3.09,28,6,8,1,0,2,4,0.27,3,1,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Nnamdi Collins,GER,DF,19,2004,1.0,1,1.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Omar Marmoush,EGY,"FW,MF",24,1999,25.6,75,2.93,40,5,10,6,12,2,12,0.47,5,1,2,2,2,0
GER-Bundesliga,2023-24,Eint Frankfurt,Paxten Aaronson,USA,MF,19,2003,1.1,1,0.89,1,0,0,0,0,0,1,0.89,1,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Philipp Max,GER,DF,29,1993,15.0,34,2.27,24,6,2,2,0,0,4,0.27,3,0,0,1,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Randal Kolo Muani,FRA,FW,24,1998,1.7,1,0.59,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Robin Koch,GER,DF,27,1996,30.4,18,0.59,15,0,0,3,0,0,3,0.1,3,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Sasa Kalajdzic,AUT,FW,26,1997,3.6,8,2.22,6,0,0,1,1,0,2,0.55,1,0,0,1,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Sebastian Rode,GER,MF,32,1990,0.7,3,4.43,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Timothy Chandler,USA,"MF,DF",33,1990,0.2,3,14.21,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Tuta,BRA,DF,24,1999,28.9,35,1.21,26,2,0,6,1,0,3,0.1,3,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Willian Pacho,ECU,DF,21,2001,33.0,30,0.91,26,0,0,2,1,1,5,0.15,5,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Attila Szalai,HUN,DF,25,1998,1.1,1,0.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Christian Günter,GER,DF,30,1993,11.8,29,2.46,20,7,0,1,0,1,2,0.17,2,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Fabian Rüdlin,GER,MF,26,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Florent Muslija,KVX,"MF,FW",25,1998,1.2,9,7.71,5,2,1,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Jordy Makengo,FRA,DF,21,2001,11.4,17,1.49,16,1,0,0,0,0,1,0.09,1,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Junior Adamu,AUT,"FW,MF",22,2001,1.2,2,1.73,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Kenneth Schmidt,GER,DF,21,2002,0.8,3,3.97,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Kiliann Sildillia,FRA,DF,21,2002,20.1,30,1.5,22,7,0,1,0,0,4,0.2,3,1,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Lucas Höler,GER,"FW,MF",29,1994,25.6,64,2.5,49,0,1,4,6,4,8,0.31,6,0,0,0,1,1
GER-Bundesliga,2023-24,Freiburg,Lukas Kübler,GER,DF,30,1992,20.5,14,0.68,10,2,0,0,2,0,2,0.1,2,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Manuel Gulde,GER,DF,32,1991,22.7,13,0.57,11,1,0,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Matthias Ginter,GER,DF,29,1994,21.3,28,1.32,23,1,0,1,2,1,4,0.19,3,0,0,0,0,1
GER-Bundesliga,2023-24,Freiburg,Maximilian Breunig,GER,FW,22,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Maximilian Eggestein,GER,MF,26,1996,32.4,74,2.29,62,0,3,7,1,1,3,0.09,2,0,0,1,0,0
GER-Bundesliga,2023-24,Freiburg,Maximilian Philipp,GER,"FW,MF",29,1994,3.6,8,2.22,7,0,0,1,0,0,1,0.28,0,0,0,1,0,0
GER-Bundesliga,2023-24,Freiburg,Merlin Röhl,GER,"MF,FW",21,2002,16.4,45,2.74,35,0,3,5,2,0,6,0.37,4,0,1,1,0,0
GER-Bundesliga,2023-24,Freiburg,Michael Gregoritsch,AUT,FW,29,1994,18.7,47,2.51,33,0,2,7,4,1,7,0.37,5,0,0,2,0,0
GER-Bundesliga,2023-24,Freiburg,Nicolas Höfler,GER,MF,33,1990,25.9,32,1.24,27,0,0,3,1,1,3,0.12,3,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Noah Atubolu,GER,GK,21,2002,34.0,4,0.12,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Noah Weißhaupt,GER,"DF,FW",21,2001,8.4,32,3.8,26,0,0,1,5,0,5,0.59,3,0,0,0,2,0
GER-Bundesliga,2023-24,Freiburg,Philipp Lienhart,AUT,DF,27,1996,14.1,14,1.0,13,0,0,1,0,0,1,0.07,1,0,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Ritsu Doan,JPN,"DF,MF",25,1998,25.0,70,2.81,48,8,7,2,5,0,7,0.28,6,0,0,0,1,0
GER-Bundesliga,2023-24,Freiburg,Roland Sallai,HUN,"MF,FW",26,1997,20.4,69,3.38,51,0,2,11,5,0,10,0.49,5,0,0,3,2,0
GER-Bundesliga,2023-24,Freiburg,Vincenzo Grifo,ITA,"MF,FW",30,1993,25.8,98,3.79,63,24,6,3,2,0,11,0.43,4,4,0,1,2,0
GER-Bundesliga,2023-24,Freiburg,Yannik Keitel,GER,"DF,MF",23,2000,10.2,11,1.08,10,0,0,1,0,0,2,0.2,1,0,0,1,0,0
GER-Bundesliga,2023-24,Gladbach,Alassane Pléa,FRA,"FW,MF",30,1993,21.3,77,3.62,55,6,5,4,7,0,11,0.52,7,1,2,0,1,0
GER-Bundesliga,2023-24,Gladbach,Christoph Kramer,GER,MF,32,1991,2.8,5,1.8,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Fabio Chiarodia,ITA,DF,18,2005,1.7,1,0.59,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Florian Neuhaus,GER,MF,26,1997,13.6,47,3.46,36,0,2,9,0,0,5,0.37,5,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Franck Honorat,FRA,"DF,FW",26,1996,26.1,133,5.1,79,47,3,1,2,1,18,0.69,12,5,0,0,0,1
GER-Bundesliga,2023-24,Gladbach,Grant Ranos,ARM,"MF,FW",20,2003,0.5,2,3.6,2,0,0,0,0,0,1,1.8,1,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Joe Scally,USA,DF,20,2002,24.8,30,1.21,23,2,0,1,3,1,5,0.2,5,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Jonas Omlin,SUI,GK,29,1994,7.0,2,0.29,1,1,0,0,0,0,2,0.29,1,1,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Jordan Pefok,USA,FW,27,1996,15.8,35,2.22,25,0,2,5,3,0,6,0.38,4,0,0,1,1,0
GER-Bundesliga,2023-24,Gladbach,Julian Weigl,GER,MF,27,1995,30.7,52,1.69,42,2,3,1,1,3,5,0.16,5,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Ko Itakura,JPN,"DF,MF",26,1997,17.7,17,0.96,16,0,0,1,0,0,3,0.17,3,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Luca Netz,GER,DF,20,2003,24.7,70,2.83,49,13,3,4,0,1,8,0.32,7,1,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Lukas Ullrich,GER,"DF,FW",19,2004,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Manu Koné,FRA,MF,22,2001,17.3,59,3.4,42,0,7,6,4,0,3,0.17,0,0,0,2,1,0
GER-Bundesliga,2023-24,Gladbach,Marvin Friedrich,GER,DF,27,1995,17.4,14,0.81,11,0,1,2,0,0,1,0.06,1,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Maximilian Wöber,AUT,DF,25,1998,23.0,32,1.4,23,2,0,5,0,2,7,0.31,4,1,0,2,0,0
GER-Bundesliga,2023-24,Gladbach,Moritz Nicolas,GER,GK,25,1997,27.0,9,0.33,7,2,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Nathan N'Goumou,CMR,"FW,MF",23,2000,15.4,42,2.73,27,0,8,4,3,0,4,0.26,3,0,0,1,0,0
GER-Bundesliga,2023-24,Gladbach,Nico Elvedi,SUI,DF,26,1996,27.6,22,0.8,20,0,0,2,0,0,3,0.11,3,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Patrick Herrmann,GER,"FW,DF",32,1991,1.0,7,7.33,4,2,0,1,0,0,1,1.05,1,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Robin Hack,GER,"FW,MF",24,1998,15.0,45,3.0,32,8,4,1,0,0,2,0.13,2,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Rocco Reitz,GER,MF,21,2002,23.7,63,2.66,42,0,7,5,4,5,8,0.34,5,0,2,0,0,1
GER-Bundesliga,2023-24,Gladbach,Shiō Fukuda,JPN,"FW,MF",19,2004,0.4,2,4.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Stefan Lainer,AUT,"DF,MF",30,1992,8.3,19,2.28,18,0,0,0,1,0,1,0.12,1,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Tomáš Čvančara,CZE,FW,22,2000,10.0,20,2.01,10,0,2,7,0,1,3,0.3,1,0,0,2,0,0
GER-Bundesliga,2023-24,Gladbach,Tony Jantschke,GER,"DF,MF",33,1990,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Gladbach,Yvandro Borges Sanches,LUX,"MF,FW",19,2004,0.2,1,5.0,0,0,0,0,1,0,1,5.0,0,0,0,0,1,0
GER-Bundesliga,2023-24,Heidenheim,Adrian Beck,GER,"MF,FW",26,1997,10.8,29,2.68,22,0,3,3,0,1,4,0.37,3,0,0,1,0,0
GER-Bundesliga,2023-24,Heidenheim,Benedikt Gimber,GER,DF,26,1997,22.5,8,0.36,7,0,0,1,0,0,2,0.09,2,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Christian Kühlwetter,GER,MF,27,1996,0.1,1,11.25,1,0,0,0,0,0,1,11.25,1,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Denis Thomalla,GER,"MF,FW",30,1992,5.0,9,1.82,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Eren Dinkçi,GER,"FW,MF",21,2001,29.4,86,2.92,61,5,7,7,6,0,13,0.44,9,0,3,1,0,0
GER-Bundesliga,2023-24,Heidenheim,Florian Pick,GER,"MF,FW",27,1995,3.6,17,4.65,9,4,4,0,0,0,1,0.27,1,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Jan Schöppner,GER,MF,24,1999,22.2,32,1.44,29,0,2,1,0,0,2,0.09,2,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Jan-Niklas Beste,GER,"FW,MF",24,1999,28.9,123,4.26,43,60,2,7,10,1,20,0.69,9,8,0,1,2,0
GER-Bundesliga,2023-24,Heidenheim,Jonas Föhrenbach,GER,DF,27,1996,31.0,50,1.61,37,8,2,1,2,0,5,0.16,4,1,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Kevin Müller,GER,GK,32,1991,34.0,5,0.15,2,3,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Kevin Sessa,GER,"MF,FW",23,2000,11.2,41,3.64,20,8,3,3,7,0,1,0.09,1,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Lennard Maloney,USA,MF,23,1999,25.4,20,0.79,16,0,0,3,0,1,2,0.08,2,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Marnon Busch,GER,DF,28,1994,6.6,13,1.96,13,0,0,0,0,0,1,0.15,1,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Marvin Pieringer,GER,"MF,FW",23,1999,16.8,29,1.72,23,0,1,3,2,0,4,0.24,3,0,0,1,0,0
GER-Bundesliga,2023-24,Heidenheim,Nikola Dovedan,AUT,"MF,FW",29,1994,7.3,23,3.17,16,0,1,3,3,0,3,0.41,2,0,0,0,1,0
GER-Bundesliga,2023-24,Heidenheim,Norman Theuerkauf,GER,"MF,DF",36,1987,14.0,27,1.93,19,4,0,1,2,1,2,0.14,2,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Omar Traoré,GER,DF,25,1998,27.5,44,1.6,38,3,1,1,1,0,6,0.22,5,0,0,0,1,0
GER-Bundesliga,2023-24,Heidenheim,Patrick Mainka,GER,DF,28,1994,34.0,26,0.76,16,0,0,8,0,2,1,0.03,1,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Stefan Schimmer,GER,"MF,FW",29,1994,1.7,4,2.32,2,0,0,1,0,1,1,0.58,1,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Thomas Keller,GER,"MF,FW",23,1999,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Heidenheim,Tim Kleindienst,GER,FW,27,1995,31.9,71,2.23,54,0,4,9,1,3,11,0.35,8,0,1,1,1,0
GER-Bundesliga,2023-24,Heidenheim,Tim Siersleben,GER,DF,23,2000,10.1,8,0.79,6,0,0,1,0,1,1,0.1,0,0,0,0,0,1
GER-Bundesliga,2023-24,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",32,1991,24.4,135,5.53,81,39,7,3,4,1,16,0.65,12,1,2,0,1,0
GER-Bundesliga,2023-24,Hoffenheim,Angelo Stiller,GER,MF,22,2001,0.9,5,5.42,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Anton Stach,GER,MF,24,1998,25.8,61,2.37,43,8,1,4,2,3,7,0.27,3,2,0,0,1,1
GER-Bundesliga,2023-24,Hoffenheim,Attila Szalai,HUN,DF,25,1998,3.2,6,1.87,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Bambasé Conté,GER,"MF,FW",20,2003,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,David Jurásek,CZE,DF,22,2000,5.5,11,2.0,8,2,0,1,0,0,3,0.54,1,1,0,1,0,0
GER-Bundesliga,2023-24,Hoffenheim,Dennis Geiger,GER,MF,25,1998,0.7,1,1.41,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Diadie Samassékou,MLI,MF,27,1996,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Finn Ole Becker,GER,MF,23,2000,6.7,17,2.52,15,0,0,1,1,0,2,0.3,1,0,0,1,0,0
GER-Bundesliga,2023-24,Hoffenheim,Florian Grillitsch,AUT,"DF,MF",27,1995,25.5,62,2.43,53,0,2,5,0,2,10,0.39,9,0,0,1,0,0
GER-Bundesliga,2023-24,Hoffenheim,Grischa Prömel,GER,MF,28,1995,23.8,44,1.85,33,0,2,4,3,2,8,0.34,7,0,0,1,0,0
GER-Bundesliga,2023-24,Hoffenheim,Ihlas Bebou,TOG,"FW,DF",29,1994,18.2,48,2.64,31,0,7,7,2,1,14,0.77,6,0,5,1,1,1
GER-Bundesliga,2023-24,Hoffenheim,John Brooks,USA,DF,30,1993,17.1,9,0.53,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Julian Justvan,GER,"FW,MF",25,1998,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Kasim Nuhu,GHA,DF,28,1995,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Kevin Akpoguma,NGA,DF,28,1995,12.2,16,1.31,13,0,2,0,1,0,3,0.25,3,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Kevin Vogt,GER,DF,31,1991,14.7,23,1.57,23,0,0,0,0,0,4,0.27,4,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Marius Bülter,GER,"DF,FW",30,1993,15.0,49,3.26,39,1,2,4,2,1,6,0.4,6,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Max Moerstedt,GER,"DF,FW",,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Maximilian Beier,GER,"FW,MF",20,2002,26.9,76,2.83,47,0,11,7,11,0,10,0.37,2,0,3,3,2,0
GER-Bundesliga,2023-24,Hoffenheim,Mergim Berisha,GER,FW,25,1998,1.6,4,2.48,2,0,1,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Oliver Baumann,GER,GK,33,1990,34.0,6,0.18,3,3,0,0,0,0,1,0.03,0,1,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Ozan Kabak,TUR,DF,23,2000,25.4,22,0.87,15,0,3,3,1,0,2,0.08,1,0,1,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Pavel Kadeřábek,CZE,"DF,FW",31,1992,26.8,61,2.28,55,2,0,3,1,0,5,0.19,5,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Robert Skov,DEN,"DF,FW",27,1996,14.0,45,3.21,31,9,0,2,3,0,7,0.5,6,0,0,0,1,0
GER-Bundesliga,2023-24,Hoffenheim,Stanley N'Soki,FRA,DF,24,1999,7.0,4,0.57,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Tim Drexler,GER,DF,18,2005,6.4,5,0.79,5,0,0,0,0,0,3,0.47,3,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Tom Bischof,GER,"MF,FW",18,2005,2.0,7,3.48,4,2,0,1,0,0,2,0.99,2,0,0,0,0,0
GER-Bundesliga,2023-24,Hoffenheim,Umut Tohumcu,GER,MF,18,2004,11.2,24,2.14,20,0,0,0,2,2,2,0.18,2,0,0,0,0,0
